"<1cm","1-2cm","2-3cm","WF","Cancer","Death","<1cm","1-2cm","2-3cm","WF","Cancer","Death","Surg","No comp","Comp","Cancer","Death"
0.248092827727595,0.000734015882967619,0.0000015027090151078,0.0100613570149782,0.00105836738573665,0.0292149440109544,0,0,0,0.0132933999416321,0.000282923127652778,0.00154655027665081,0.0000256958287934727,0.00124995702712032,0.000377351634289299,0.00494745355271391,0.0000157990459298765
0.24432131414493,0.00079774750980689,0.00000181007362139441,0.0109150876966796,0.00115252375971318,0.0319745315464958,0,0,0,0.013123094210087,0.000305159559270173,0.00169461957657854,0.0000147498517665468,0.00104279598288694,0.000314344608699228,0.005226758887699,0.0000176077577951624
0.240607135209279,0.000859850297456559,0.00000214067541143283,0.0117434146009798,0.00124462852449682,0.0347058454236242,0,0,0,0.0129549703163204,0.00032642868543706,0.0018414743441783,0.00000846667094818007,0.000867786226797627,0.000261194918150244,0.00545942140236069,0.0000193878705901407
0.236949419317853,0.000920354823903253,0.0000024933140669435,0.0125468794104849,0.00133470115596099,0.0374091667089782,0,0,0,0.0127890003081544,0.000346760906674415,0.00198711213110693,0.00000486001609232029,0.000720905215937122,0.000216654324826576,0.0056526944161894,0.000021143115801462
0.233347308117996,0.000979291151028293,0.00000286682670573538,0.013326013604512,0.00142276149257846,0.0400847735384271,0,0,0,0.012625156591515,0.000366185758831184,0.00213153099558957,0.00000278973359921225,0.000598175833988215,0.000179493597752896,0.00581292083536256,0.000022877088143995
0.229799956305747,0.00103668883290527,0.00000326008691483559,0.0140813386393904,0.00150882970812252,0.042732941158167,0,0,0,0.012463411925844,0.0003847319367016,0.00227472948339012,0.00000160135551132674,0.000495934694632948,0.000148583504326146,0.00594554448541122,0.0000245930489652356
0.226306531427481,0.00109257692396749,0.00000367200380628261,0.0148133661256961,0.00159292628541417,0.045353941964882,0,0,0,0.0123037394195703,0.000402427317009036,0.00241670660935639,0.00000091920586050963,0.000410936548213152,0.000122925821300721,0.00605518165537318,0.0000262938580993185
0.222866213684553,0.00114698398704731,0.00000410152109508129,0.0155225980024702,0.00167507199108207,0.0479480455449998,0,0,0,0.0121461125256387,0.00041929898077323,0.00255746183952384,0.000000527640119897678,0.000340373162734648,0.000101658345732683,0.00614571596864625,0.0000279819716134061
0.219478195740917,0.00119993810128937,0.00000454761619882866,0.0162095267084717,0.00175528785130286,0.0505155187130673,0,0,0,0.0119905050370962,0.00043537323507729,0.00269699507376227,0.000000302874587822234,0.000281850190509573,0.0000840472037659501,0.00622039734907128,0.000029659470912251
0.216141682533673,0.00125146686993964,0.00000500929935853018,0.0168746353505132,0.00183359512849065,0.0530566255492723,0,0,0,0.011836891082735,0.000450675634250445,0.00283530662895025,0.000000173855270835503,0.00023334577597289,0.0000694737043360878,0.00628193564875566,0.0000313281045114055
0.212855891086486,0.00130159742801217,0.00000548561278013587,0.0175183978689285,0.00191001529890512,0.0555716274361355,0,0,0,0.0116852451227913,0.000465231000482081,0.00297239722266238,0.0000000997959433131,0.000193163530563183,0.0000574195786928875,0.0063325848509616,0.000032989332685901
0.209620050325848,0.00135035644983558,0.00000597562979633648,0.0181412792002201,0.00198457003114864,0.0580607830943988,0,0,0,0.0115355419446985,0.000479063443882202,0.00310826795735507,0.0000000572846037620257,0.000159886286150366,0.0000474525468757018,0.0063742166010731,0.000034644370143954
0.20643340090013,0.00139777015648095,0.00000647845404816912,0.0187437354369326,0.00205728116552402,0.0605243486181316,0,0,0,0.0113877566588959,0.000492196382003041,0.00324292030503676,0.0000000328823569298486,0.000132333615477573,0.0000392131075798574,0.00640838325885524,0.0000362942245772777
0.203295195001387,0.00144386432307313,0.00000699321868599166,0.0193262139847982,0.00212817069422462,0.0629625775090783,0,0,0,0.0112418646946906,0.000504652558836161,0.00337635609240893,0.0000000188750436636297,0.000109524262516817,0.0000324028860240973,0.0064363713348832,0.0000379397303791042
0.200204696189869,0.00148866428598713,0.00000751908558939475,0.0198891537172008,0.0021972607423303,0.0653757207102706,0,0,0,0.0110978417961721,0.000516454063299016,0.00350857748646466,0.000000010834602703936,0.0000906436649796397,0.0000267745831990283,0.00645924642851012,0.0000395815775553854
0.197161179221203,0.00153219494993147,0.00000805524460562928,0.0204329851270016,0.00226457354958258,0.0677640266389234,0,0,0,0.0109556640181794,0.000527622347224549,0.00363958698053179,0.00000000621925002368784,0.0000750162814937151,0.0000221234285415584,0.00647789082336122,0.0000412203362003626
0.194163929876198,0.00157448079492022,0.00000860091280613637,0.0209581304757719,0.00233013145291387,0.0701277412186377,0,0,0,0.0108153077223205,0.000538178242867072,0.00376938738074819,0.00000000356995746997624,0.0000620822339379504,0.0000182799782984575,0.00649303482960939,0.0000428564770436113
0.191212244793243,0.00161554588313539,0.00000915533376077576,0.0214650039404743,0.0023939568697059,0.0724671079109285,0,0,0,0.0106767495730417,0.000548141979937296,0.00389798179295677,0.0000000020492175566021,0.0000513777154216727,0.0000151040851641194,0.00650528285044141,0.0000444903886021249
0.188305431303248,0.00165541386568146,0.00000971777682935712,0.0219540117576367,0.00245607228175356,0.0747823677460988,0,0,0,0.0105399665337481,0.000557533202179055,0.00402537361000855,0.000000001176286448677,0.0000425186262545225,0.0000124798697771978,0.00651513502508505,0.0000461223914436597
0.185442807267096,0.00169410798923367,0.0000102875364700873,0.0224255523650594,0.00251650021991079,0.0770737593534773,0,0,0,0.0104049358629737,0.000566370983499937,0.00415156649946208,0.000000000675208840019624,0.0000351869453829593,0.0000103115395715902,0.00652300517866668,0.000047752750016809
0.182623700915568,0.00173165110258172,0.0000108639315645548,0.0228800165410969,0.00257526324939599,0.07934151899104,0,0,0,0.0102716351106,0.000574673843667688,0.00427656439166802,0.000000000387581594732657,0.0000291194023869543,0.00000851991898505191,0.00652923569744806,0.0000493816824452142
0.179847450691697,0.00176806566307047,0.0000114463047588815,0.0233177875415556,0.00263238395573519,0.0815858805744303,0,0,0,0.0101400421141239,0.000582459763583976,0.00440037146822789,0.000000000222478563182235,0.0000240980744480132,0.00000703957387263923,0.00653410984942151,0.0000510093686261522
0.177113405095521,0.00180337374293938,0.0000120340218206778,0.0237392412342452,0.0026878849313216,0.0838070757053992,0,0,0,0.0100101349949725,0.000589746200146763,0.00452299215081646,0.000000000127706557143853,0.000019942588467401,0.00000581643058072812,0.00653786198517094,0.0000526359569212546
0.1744209225312,0.00183759703556202,0.0000126264710114481,0.0241447462312254,0.00274178876257111,0.0860053336996777,0,0,0,0.00988189215486617,0.000596550100712252,0.0046444310903573,0.0000000000733057805851495,0.0000165036584982901,0.00000480580585666645,0.00654068598150537,0.0000542615696807715
0.171769371156447,0.00187075686158743,0.0000132230624740983,0.0245346640187838,0.0027941180176536,0.0881808816143015,0,0,0,0.00975529227222712,0.000602887917167079,0.00476469315654152,0.0000000000420787905287033,0.0000136577322215747,0.00000397077742891377,0.00654274222931478,0.0000558863078028198
0.169158128734261,0.0019028741749847,0.0000138232276352062,0.0249093490851849,0.00284489523478086,0.0903339442744006,0,0,0,0.00963031429863475,0.000608775619621149,0.00488378342767983,0.0000000000241539561849668,0.0000113025575116925,0.00000328083676447484,0.00654416341592167,0.0000575102544950818
0.166586582486903,0.00193396956899238,0.0000144264186217223,0.0252691490462266,0.00289414291103225,0.0924647442994718,0,0,0,0.00950693745532606,0.000614228709731212,0.00500170718087845,0.0000000000138647901247858,0.00000935351174551496,0.00000271077537567419,0.00654505930948307,0.000059133478377826
0.164054128952095,0.00196406328197404,0.0000150321076917761,0.0256144047686402,0.00294188349169986,0.0945735021291462,0,0,0,0.00938514122974103,0.000619262233665036,0.00511846988252966,0.00000000000795863020253393,0.00000774056307995324,0.00000223976432648167,0.0065455207174386,0.0000607560360432107
0.161560173841412,0.00199317520318169,0.0000156397866792697,0.025945450491371,0.00298813936013548,0.0966604360484678,0,0,0,0.00926490537211218,0.000623890794715765,0.00523407717910778,0.00000000000456839188553269,0.00000640575515316677,0.00000185059350131883,0.00654562276145808,0.000062377974165921
0.159104131900814,0.00202132487842817,0.0000162489664519474,0.0262626139447744,0.0030329328280824,0.0987257622126966,0,0,0,0.00914620989209789,0.00062812856557578,0.00534853488826205,0.00000000000262233624237951,0.00000530112519736082,0.00000152904295273955,0.00654542758683078,0.0000639993312436637
0.156685426773309,0.00204853151567021,0.0000168591763826365,0.0265662164677618,0.00307628612647521,0.100769694671649,0,0,0,0.00902903505545879,0.000631989300279153,0.00546184899019778,0.00000000000150526652275044,0.00000438698096707055,0.00000126336342217662,0.00654498660392001,0.0000656201390323527
0.154303490863698,0.00207481399050338,0.0000174699638333625,0.0268565731229318,0.00311822139669158,0.102792445393589,0,0,0,0.00891336138077675,0.000635486345821533,0.00557402561933744,0.000000000000864049113113419,0.00000363047468955482,0.00000104384708936993,0.00654434234247441,0.0000672404237294949
0.151957765205381,0.00210019085157036,0.0000180808936520454,0.0271339928097191,0.00315876068224038,0.104794224288685,0,0,0,0.00879916963621596,0.000638632653466081,0.00568507105625368,0.000000000000495979189458041,0.00000300442286484087,0.000000862472887114956,0.00654352998564902,0.0000688602069499217
0.149647699329181,0.00212468032588381,0.0000186915476814938,0.0273987783755952,0.0031979259208711,0.106775239232035,0,0,0,0.0086864408363254,0.000641440789743809,0.00579499171986651,0.000000000000284700664166025,0.00000248632954725914,0.000000712613433442197,0.00654257863905119,0.0000704795065302876
0.147372751134168,0.00214830032406528,0.0000193015242804165,0.0276512267253531,0.00323573893708958,0.108735696086291,0,0,0,0.00857515623888236,0.00064392294715651,0.00590379415989685,0.000000000000163423123186165,0.00000205757803490858,0.000000588792879590668,0.00654151238057658,0.0000720983371923719
0.145132386760444,0.00217106844550135,0.0000199104378561794,0.0278916289285076,0.0032722214350662,0.110675798723872,0,0,0,0.00846529734177637,0.000646090954590194,0.00601148504956917,0.0000000000000938077094767367,0.00000170276193509174,0.000000486486829590165,0.00654035112889843,0.0000737167110899559
0.142926080463865,0.0021930019834184,0.0000205179184090401,0.0281202703248441,0.00330739499192239,0.112595749048789,0,0,0,0.00835684587993302,0.000647956287446772,0.00611807117855593,0.0000000000000538472535936507,0.00000140913157634037,0.00000040195702283517,0.00653911136193415,0.0000753346382597068
0.14075331449266,0.00221411792987708,0.0000211236110875997,0.028337430628145,0.00334128105138226,0.114495747018095,0,0,0,0.00824978382227728,0.000649530077501512,0.00622355944615694,0.0000000000000309092582662193,0.00000116613587918593,0.000000332114740281617,0.00653780671120359,0.0000769521269929103
0.138613578965936,0.00223443298068801,0.0000217271757552156,0.0285433840281265,0.00337390091777635,0.116375990662966,0,0,0,0.00814409336873559,0.000650823122493582,0.00632795685470655,0.0000000000000177424507808231,0.000000965043226110905,0.000000274407943890257,0.00653644845351719,0.0000785691841419469
0.136506371754021,0.00225396354024967,0.0000223282865671255,0.0287383992906131,0.00340527575038486,0.118236676109411,0,0,0,0.0080397569472765,0.000651845895456825,0.0064312705032024,0.0000000000000101844747291775,0.000000798627708745409,0.000000226728025827092,0.00653504591772916,0.0000801858153729621
0.134431198360634,0.00227272572630984,0.0000229266315580384,0.0289227398559824,0.00343542655810829,0.120077997598655,0,0,0,0.00793675721098911,0.000652608553797694,0.00653350758114892,0.00000000000000584606528097934,0.000000660909478976927,0.000000187332760285062,0.00653360682122759,0.0000818020253741766
0.132387571806835,0.0022907353746517,0.0000235219122399531,0.0290966639359062,0.00346437419445352,0.121900147507161,0,0,0,0.00783507703519899,0.000653120948127107,0.00663467536260963,0.00000000000000335574294976254,0.000000546939874418743,0.000000154782642727902,0.00653213754829875,0.0000834178180276216
0.130375012516755,0.00230800804370589,0.0000241138432099695,0.0292604246084187,0.00349213935282408,0.123703316366334,0,0,0,0.00773469951462104,0.000653392630852807,0.00673478120046187,0.00000000000000192625470357295,0.000000452623597368517,0.000000127888290472303,0.00653064338040639,0.0000850331965507215
0.128393048205046,0.00232455901908945,0.0000247021517678656,0.029414269911339,0.00351874256210338,0.125487692881902,0,0,0,0.00763560796054887,0.000653432864538615,0.00683383252084824,0.00000000000000110570363659692,0.000000374571557725008,0.000000105666982670841,0.00652912868669236,0.0000866481636130152
0.126441213766056,0.00234040331807307,0.000025286577543214,0.0295584429340751,0.00354420418252018,0.12725346395298,0,0,0,0.00753778589808007,0.000653250630036824,0.00693183681781883,0.00000000000000063469308067927,0.000000309979092120034,0.0000000873067516919217,0.00652759708157005,0.0000882627214323818
0.124519051164681,0.00235555569397743,0.000025866872131821,0.0296931819078376,0.00356854440178599,0.129000814690833,0,0,0,0.00744121706337717,0.000652854634399788,0.00702880164815877,0.000000000000000364324845581561,0.000000256525183334483,0.0000000721367138096811,0.006526051555095,0.0000898768718543686
0.122626109328879,0.0023700306405001,0.0000264427987412724,0.0298187202942892,0.00359178323149413,0.130729928437344,0,0,0,0.00734588540096357,0.000652253318576623,0.00712473462639553,0.000000000000000209128785468992,0.000000212289058653766,0.0000000596025550948187,0.00652449458081533,0.0000914906164175884
0.120761944043814,0.00238384239597376,0.0000270141318453772,0.0299352868726558,0.00361394050377095,0.132440986783187,0,0,0,0.00725177506105423,0.000651454864900759,0.00721964341998073,0.000000000000000120043553005348,0.00000017568117028731,0.0000000492462767647415,0.00652292820499207,0.0000931039564076315
0.11892611784762,0.00239700494755701,0.0000275806568473044,0.0300431058253266,0.00363503586816944,0.134134169585727,0,0,0,0.00715887039692044,0.000650467204373948,0.00731353574464134,0.000000000000000068907083191972,0.000000145386077763824,0.0000000406894598900698,0.00652135412040764,0.0000947168929015094
0.117118199928734,0.00240953203535869,0.0000281421697512121,0.0301423968219667,0.00365508878879637,0.135809654986641,0,0,0,0.00706715596228841,0.00064929802375217,0.00740641935989515,0.0000000000000000395538618705647,0.000000120315179886586,0.0000000336194379507371,0.0065197737274247,0.000096329426804293
0.115337766024802,0.00242143715649687,0.0000286984768421721,0.0302333751021685,0.00367411854166382,0.137467619429274,0,0,0,0.0069766165087712,0.00064795477243874,0.00749830206472578,0.0000000000000000227046033064128,0.0000000995675977573867,0.0000000277778719871592,0.00651818818449779,0.0000979415588793153
0.113584398323119,0.00243273356909346,0.0000292493943742004,0.0303162515566666,0.00369214421225673,0.139108237675738,0,0,0,0.00688723698333354,0.000646444669189783,0.0075891916934124,0.0000000000000000130328364140139,0.0000000823978032707764,0.0000000229513108824793,0.00651659844995964,0.0000995532897730693
0.111857685362578,0.00244343429620535,0.0000297947482662025,0.0303912328071389,0.00370918469330799,0.140731682823751,0,0,0,0.00679900252578909,0.000644774708637101,0.00767909611150953,0.00000000000000000748107433114551,0.0000000681888298661783,0.0000000189633918484422,0.00651500531658942,0.000101164620035732
0.110157221937115,0.00245355212969329,0.0000303343738056543,0.0304585212846198,0.00372525868277316,0.14233812632324,0,0,0,0.00671189846632983,0.00064295166763331,0.00776802321197258,0.0000000000000000042942665257384,0.000000056430102913664,0.0000000156683961204398,0.00651340944020975,0.000102775550138085
0.108482609000619,0.00246309963402928,0.0000308681153598347,0.0305183153065471,0.00374038468199681,0.143927737992695,0,0,0,0.00662591032308703,0.000640982111424034,0.00785598091142466,0.00000000000000000246498352747334,0.000000046699093107388,0.0000000129459243866026,0.00651181136334392,0.000104386080485457
0.106833453573289,0.00247208915004348,0.0000313958260944387,0.0305708091524666,0.0037545809940632,0.145500686035291,0,0,0,0.00654102379972352,0.000638872399651766,0.00794297714656043,0.00000000000000000141494333299914,0.0000000386461336136316,0.0000000106964973909044,0.00651021153478664,0.000105996211429228
0.105209368649411,0.0024805327986117,0.0000319173676993953,0.0306161931384168,0.00376786572232379,0.147057137054785,0,0,0,0.00645722478305682,0.000636628692195921,0.00802901987068298,0.000000000000000000812202034327939,0.0000000319818554043154,0.00000000883792095612945,0.00650861032579422,0.000107605943276297
0.103609973106543,0.00248844248428417,0.0000324326101217259,0.0306546536900157,0.00378025676909456,0.148597256071188,0,0,0,0.00637449934071262,0.000634256954853469,0.00811411705036963,0.000000000000000000466218066251594,0.0000000264667892867096,0.00000000730228260447487,0.00650700804347808,0.000109215276296903
0.102034891616078,0.00249582989885674,0.0000329414313052762,0.030686373414272,0.00379177183451637,0.150121206536219,0,0,0,0.00629283371880847,0.000631762964864424,0.00819827666226283,0.000000000000000000267617262839326,0.0000000219027609964873,0.00000000603347003216339,0.00650540494188479,0.000110824210731056
0.100483754555162,0.00250270652488522,0.0000334437169371635,0.0307115311701423,0.00380242841557161,0.151629150348549,0,0,0,0.00621221433966701,0.000629152316286349,0.00828150668998236,0.000000000000000000153616954283715,0.0000000181257701518455,0.00000000498512076300915,0.00650380123116211,0.000112432746793851
0.0989561979199574,0.00250908363914392,0.0000339393602007801,0.0307303021378545,0.00381224380525088,0.15312124786884,0,0,0,0.00613262779955858,0.000626430425221926,0.00836381512115522,0.000000000000000000088178798307092,0.0000000150000971863656,0.00000000411892806117635,0.00650219708514179,0.000114040884679842
0.097451863240223,0.00251497231602904,0.0000344282615352011,0.0307428578870196,0.00382123509186334,0.154597657934577,0,0,0,0.00605406086647272,0.000623602534903539,0.00844520994455946,0.0000000000000000000506161608732474,0.0000000124134265035505,0.00000000340324120109897,0.00650059264761253,0.000115648624566645
0.0959703974951912,0.00252038343090803,0.0000349103284008454,0.0307493664435516,0.00382941915848487,0.156058537874711,0,0,0,0.00597650047791822,0.000620673720638702,0.0085256991473788,0.0000000000000000000290545549580301,0.0000000102728106121208,0.00000000281190894835407,0.0064989880375094,0.000117255966617914
0.0945114530307253,0.00252532766341551,0.0000353854750512437,0.0307499923554157,0.00383681268253818,0.157504043524102,0,0,0,0.00589993373875136,0.000617648894620069,0.00860529071256429,0.0000000000000000000166778188871959,0.00000000850133022032764,0.00000000232332399222133,0.00649738335320687,0.000118862910985791
0.0930746874777357,0.00252981550069681,0.0000358536223107691,0.0307448967572243,0.00384343213549928,0.158934329237781,0,0,0,0.00582434791903198,0.00061453281060367,0.00868399261630007,0.00000000000000000000957335754190358,0.0000000070353302756071,0.00000000191963341344633,0.00649577867607026,0.000120469457812924
0.0916597636718367,0.00253385724059976,0.0000363146973581917,0.0307342374337016,0.00384929378272478,0.160349547905027,0,0,0,0.00574973045190699,0.000611330068458897,0.00876181282556984,0.00000000000000000000549527340745281,0.00000000582213263149241,0.00000000158608633765944,0.00649417407339377,0.000122075607234133
0.0902663495742242,0.00253746299481566,0.0000367686335159171,0.0307181688820341,0.003854413683395,0.161749850963263,0,0,0,0.00567606893152102,0.000608045118593703,0.008838759295821,0.0000000000000000000031543823251642,0.0000000048181431504661,0.00000000131049493767305,0.00649256960083101,0.000123681359377781
0.0888941181937565,0.00254064269197016,0.0000372153700447777,0.0306968423731275,0.0038588076905676,0.163135388411781,0,0,0,0.00560335111095385,0.000604682266258355,0.00891483996872352,0.00000000000000000000181067020975039,0.00000000398728522480089,0.00000000108278908965373,0.00649096530440565,0.000125286714366906
0.0875427475102199,0.00254340608066486,0.0000376548519442431,0.0306704060117872,0.00386249145133689,0.164506308825294,0,0,0,0.0055315649001842,0.000601245675731009,0.00899006277002051,0.00000000000000000000103935613077811,0.00000000329970342669794,0.000000000894648410282954,0.00648936122217489,0.000126891672320153
0.0862119203987601,0.0025457627324704,0.0000380870297579226,0.0306390047958415,0.00386548040709418,0.165862759367323,0,0,0,0.0054606983640797,0.000597739374388293,0.00906443560746772,0.00000000000000000000059660846065113,0.00000000273069070565556,0.000000000739198229525684,0.0064877573856054,0.000128496233352541
0.0849013245554632,0.00254772204487177,0.0000385118593842341,0.0306027806742254,0.00386778979388442,0.167204885803418,0,0,0,0.00539073972041253,0.000594167256663969,0.00913796636885922,0.000000000000000000000342463612596423,0.00000000225980058378015,0.000000000610758389836144,0.00648615382071181,0.000130100397576097
